X1_ActualPosition,X1_ActualVelocity,X1_ActualAcceleration,X1_CommandPosition,X1_CommandVelocity,X1_CommandAcceleration,X1_CurrentFeedback,X1_DCBusVoltage,X1_OutputCurrent,X1_OutputVoltage,X1_OutputPower,Y1_ActualPosition,Y1_ActualVelocity,Y1_ActualAcceleration,Y1_CommandPosition,Y1_CommandVelocity,Y1_CommandAcceleration,Y1_CurrentFeedback,Y1_DCBusVoltage,Y1_OutputCurrent,Y1_OutputVoltage,Y1_OutputPower,Z1_ActualPosition,Z1_ActualVelocity,Z1_ActualAcceleration,Z1_CommandPosition,Z1_CommandVelocity,Z1_CommandAcceleration,Z1_CurrentFeedback,Z1_DCBusVoltage,Z1_OutputCurrent,Z1_OutputVoltage,S1_ActualPosition,S1_ActualVelocity,S1_ActualAcceleration,S1_CommandPosition,S1_CommandVelocity,S1_CommandAcceleration,S1_CurrentFeedback,S1_DCBusVoltage,S1_OutputCurrent,S1_OutputVoltage,S1_OutputPower,S1_SystemInertia,M1_CURRENT_PROGRAM_NUMBER,M1_sequence_number,M1_CURRENT_FEEDRATE,Machining_Process,exp_num
162.0,-0.15,-68.7,162.0,0.0,0.0,4.71,0.0608,326.0,1.77,3.59e-05,75.5,-5.93,12.5,75.5,-6.0,0.0,-7.2,0.13,324.0,14.4,0.0016699999999999998,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1090.0,53.3,-3.19,1090.0,53.3,0.0,23.6,1.03,316.0,121.0,0.198,12.0,1.0,43.0,6.0,Layer 1 Down,1
162.0,-0.1,-56.3,162.0,0.0,0.0,5.27,0.0605,326.0,0.775,1.82e-05,75.0,-1.0,-456.0,75.0,0.0,0.0,-8.27,0.121,324.0,9.01,0.000366,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,53.3,-5.94,1100.0,53.3,0.0,22.8,0.933,317.0,117.0,0.181,12.0,1.0,43.0,6.0,Layer 1 Down,1
162.0,-1.13,43.8,162.0,-1.3,-13.4,-4.48,0.066,326.0,4.09,0.000184,74.5,-5.55,-18.8,74.4,-5.86,2.91,-7.87,0.126,324.0,13.2,0.00141,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,53.4,14.3,1100.0,53.3,9.54e-07,17.7,0.7290000000000001,318.0,120.0,0.139,12.0,1.0,44.0,6.0,Layer 1 Down,1
162.0,-2.47,12.5,162.0,-2.59,-12.4,-6.3,0.108,326.0,8.98,0.0006230000000000001,73.9,-5.57,37.5,73.8,-5.41,5.88,-1.8,0.0492,325.0,12.2,0.000539,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1110.0,53.2,-25.9,1110.0,53.3,-9.54e-07,24.2,1.06,317.0,119.0,0.205,12.0,1.0,45.0,6.0,Layer 1 Down,1
162.0,-3.53,-12.5,162.0,-3.75,-10.8,-5.73,0.103,326.0,11.5,0.000775,73.4,-4.8,81.2,73.3,-4.68,8.55,-4.15,0.0785,324.0,12.5,0.0007610000000000001,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1110.0,53.5,53.3,1110.0,53.3,0.0,16.0,0.845,316.0,117.0,0.159,12.0,1.0,45.0,6.0,Layer 1 Down,1
161.0,-4.5,0.0,161.0,-4.72,-8.54,-6.79,0.116,325.0,12.7,0.00114,72.9,-3.67,56.3,72.9,-3.71,10.8,-3.72,0.0636,324.0,10.0,0.000452,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1120.0,53.4,4.69,1120.0,53.3,0.0,18.6,0.769,318.0,120.0,0.14800000000000002,12.0,1.0,45.0,6.0,Layer 1 Down,1
161.0,-5.22,50.0,161.0,-5.44,-5.87,-6.25,0.101,326.0,12.6,0.00109,72.6,-2.33,50.0,72.6,-2.54,12.4,-5.43,0.0869,325.0,9.19,0.000432,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1120.0,53.3,16.1,1120.0,53.3,0.0,20.6,0.995,317.0,119.0,0.192,12.0,1.0,45.0,6.0,Layer 1 Down,1
160.0,-5.93,-68.7,160.0,-5.87,-2.9,-5.18,0.103,326.0,13.5,0.00128,72.4,-1.33,18.8,72.4,-1.24,13.4,-6.4,0.105,324.0,7.02,0.000279,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1130.0,53.4,10.3,1130.0,53.3,9.54e-07,22.1,0.902,317.0,116.0,0.175,12.0,1.0,2.0,6.0,Layer 1 Down,1
159.0,0.875,644.0,159.0,-5.5,-875.0,-2.07,0.156,326.0,4.69,0.00032,72.4,-0.075,-25.0,72.4,0.0,0.0,-4.15,0.0558,324.0,2.85,8.57e-06,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1130.0,53.3,12.1,1140.0,53.3,9.54e-07,24.8,0.908,323.0,119.0,0.175,12.0,1.0,45.0,6.0,Layer 1 Down,1
159.0,-6.0,-37.5,159.0,-6.0,0.0,-7.38,0.115,326.0,12.0,0.00152,72.4,0.0,-6.25,72.4,0.0,0.0,-1.89,0.0355,325.0,1.42,0.0,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1140.0,53.4,41.4,1140.0,53.3,0.0,16.5,0.98,316.0,120.0,0.18600000000000005,12.0,1.0,45.0,6.0,Layer 1 Down,1
158.0,-5.85,18.8,158.0,-6.0,0.0,-5.69,0.0993,325.0,14.9,0.00131,72.4,0.0,0.0,72.4,0.0,0.0,-1.26,0.0335,324.0,2.27,4.77e-06,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1150.0,53.3,2.25,1150.0,53.3,0.0,24.2,0.924,316.0,117.0,0.179,12.0,1.0,45.0,6.0,Layer 1 Down,1
158.0,-5.85,75.0,158.0,-6.0,0.0,-5.82,0.0841,326.0,12.4,0.00103,72.4,0.0,6.25,72.4,0.0,0.0,-1.33,0.0347,324.0,2.64,5.11e-06,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1150.0,53.4,4.25,1150.0,53.3,0.0,18.0,0.772,318.0,119.0,0.14800000000000002,12.0,1.0,45.0,6.0,Layer 1 Down,1
157.0,-6.13,-18.8,157.0,-6.0,0.0,-4.52,0.0849,326.0,12.3,0.00107,72.4,0.0,0.0,72.4,0.0,0.0,-1.14,0.0382,324.0,2.86,1.07e-05,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1160.0,53.4,55.7,1160.0,53.3,9.54e-07,20.0,0.923,315.0,118.0,0.177,12.0,1.0,45.0,6.0,Layer 1 Down,1
157.0,-6.0,-25.0,156.0,-6.0,0.0,-5.43,0.1,325.0,12.9,0.00129,72.4,0.0,0.0,72.4,0.0,0.0,-1.21,0.0379,324.0,2.75,1.0800000000000003e-05,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1160.0,53.3,-36.3,1160.0,53.3,-9.54e-07,22.3,1.05,317.0,114.0,0.202,12.0,1.0,45.0,6.0,Layer 1 Down,1
156.0,-5.85,43.8,156.0,-6.0,0.0,-2.94,0.105,325.0,18.8,0.0013,72.4,-0.025,-6.25,72.4,0.0,0.0,-2.09,0.0385,324.0,1.25,5.31e-06,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1170.0,53.4,19.9,1170.0,53.3,0.0,14.3,0.797,317.0,118.0,0.152,12.0,1.0,45.0,6.0,Layer 1 Down,1
155.0,-5.93,56.3,155.0,-6.0,0.0,-5.18,0.0905,326.0,14.0,0.00111,72.4,0.0,0.0,72.4,0.0,0.0,-1.57,0.039,325.0,1.78,0.0,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1170.0,53.3,-3.31,1170.0,53.3,0.0,24.6,1.01,316.0,119.0,0.195,12.0,1.0,45.0,6.0,Layer 1 Down,1
155.0,-6.13,6.25,155.0,-6.0,0.0,-4.55,0.0741,326.0,12.4,0.000931,72.4,0.0,6.25,72.4,0.0,0.0,-2.33,0.0364,325.0,1.53,2.1e-05,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1180.0,53.3,-10.8,1180.0,53.3,0.0,23.1,0.939,317.0,116.0,0.182,12.0,1.0,45.0,6.0,Layer 1 Down,1
154.0,-6.15,-50.0,154.0,-6.0,0.0,-5.14,0.0986,326.0,13.5,0.0013,72.4,0.0,0.0,72.4,0.0,0.0,-1.7,0.0375,325.0,1.99,5.58e-06,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1180.0,53.4,9.87,1180.0,53.3,9.54e-07,18.2,0.725,318.0,119.0,0.139,12.0,1.0,2.0,6.0,Layer 1 Down,1
154.0,-5.9,6.25,153.0,-6.0,0.0,-5.93,0.112,326.0,14.8,0.00143,72.4,0.025,12.5,72.4,0.0,0.0,-1.57,0.0382,325.0,1.95,0.0,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1190.0,53.3,-21.6,1190.0,53.3,-9.54e-07,24.2,1.04,316.0,118.0,0.201,12.0,1.0,45.0,6.0,Layer 1 Down,1
153.0,-5.9,37.5,153.0,-6.0,0.0,-5.27,0.104,326.0,14.5,0.00131,72.4,-0.025,-6.25,72.4,0.0,0.0,-1.7,0.0423,325.0,2.05,1.7e-05,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1190.0,53.5,53.1,1190.0,53.3,0.0,16.8,0.8420000000000001,316.0,115.0,0.159,12.0,1.0,45.0,6.0,Layer 1 Down,1
152.0,-6.03,18.8,152.0,-6.0,0.0,-4.69,0.0875,326.0,13.5,0.00113,72.4,0.0,0.0,72.4,0.0,0.0,-1.89,0.0402,325.0,1.64,5.27e-06,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,53.4,3.44,1200.0,53.3,0.0,18.6,0.765,318.0,120.0,0.147,12.0,1.0,45.0,6.0,Layer 1 Down,1
152.0,-6.05,-31.3,152.0,-6.0,0.0,-5.19,0.108,326.0,13.7,0.00136,72.4,-0.025,-12.5,72.4,0.0,0.0,-0.868,0.0373,325.0,3.24,2.6600000000000006e-05,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,53.3,16.8,1200.0,53.3,0.0,20.2,1.01,316.0,119.0,0.195,12.0,1.0,45.0,6.0,Layer 1 Down,1
151.0,-5.85,6.25,151.0,-6.0,0.0,-6.71,0.125,326.0,14.5,0.00156,72.4,0.0,0.0,72.4,0.0,0.0,-1.26,0.0367,325.0,2.44,1.01e-05,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1210.0,53.4,9.94,1210.0,53.3,9.54e-07,21.6,0.895,316.0,117.0,0.173,12.0,1.0,45.0,6.0,Layer 1 Down,1
151.0,-5.97,18.8,150.0,-6.0,0.0,-4.51,0.0953,326.0,14.0,0.00121,72.4,0.0,6.25,72.4,0.0,0.0,-1.7,0.0392,325.0,2.14,1.0800000000000003e-05,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1210.0,53.2,-69.6,1210.0,53.3,-9.54e-07,21.9,0.912,318.0,118.0,0.175,12.0,1.0,45.0,6.0,Layer 1 Down,1
150.0,-6.07,-6.25,150.0,-6.0,0.0,-4.76,0.0921,326.0,14.9,0.00115,72.4,0.025,6.25,72.4,0.0,0.0,-1.77,0.0345,325.0,1.96,-1.5e-05,29.5,-0.025,-6.25,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1220.0,53.3,-29.8,1220.0,53.3,-9.54e-07,23.1,0.998,322.0,117.0,0.193,12.0,1.0,45.0,6.0,Layer 1 Down,1
149.0,-5.97,37.5,149.0,-6.0,0.0,-5.87,0.11,326.0,15.5,0.00136,72.4,0.025,12.5,72.4,0.0,0.0,-3.09,0.0334,324.0,1.34,-9.31e-06,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1230.0,53.5,36.6,1230.0,53.3,0.0,15.4,0.7979999999999999,323.0,114.0,0.151,12.0,1.0,45.0,6.0,Layer 1 Down,1
149.0,-5.9,-6.25,149.0,-6.0,0.0,-5.75,0.114,326.0,14.2,0.00148,72.4,-0.025,-12.5,72.4,0.0,0.0,-2.33,0.0361,325.0,1.55,9.65e-06,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1230.0,53.4,6.63,1230.0,53.3,0.0,17.1,0.757,318.0,120.0,0.145,12.0,1.0,45.0,6.0,Layer 1 Down,1
148.0,-5.93,-12.5,148.0,-6.0,0.0,-5.86,0.108,326.0,14.5,0.00135,72.4,0.025,12.5,72.4,0.0,0.0,-1.57,0.0342,325.0,2.63,-9.74e-06,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1240.0,53.3,-23.6,1240.0,53.3,0.0,23.1,0.936,322.0,119.0,0.18,12.0,1.0,45.0,6.0,Layer 1 Down,1
148.0,-5.9,12.5,147.0,-6.0,0.0,-5.7,0.0976,326.0,14.2,0.00118,72.4,0.025,6.25,72.4,0.0,0.0,-2.33,0.0343,324.0,1.87,-1.46e-05,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1240.0,53.4,33.4,1240.0,53.3,9.54e-07,20.3,0.728,323.0,117.0,0.138,12.0,1.0,2.0,6.0,Layer 1 Down,1
147.0,-6.15,-56.3,147.0,-6.0,0.0,-4.21,0.091,326.0,13.4,0.00118,72.4,0.0,-6.25,72.4,0.0,0.0,-1.7,0.0373,325.0,2.19,1.58e-05,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1250.0,53.4,11.0,1250.0,53.3,0.0,14.1,0.8079999999999999,317.0,117.0,0.153,12.0,1.0,45.0,6.0,Layer 1 Down,1
146.0,-6.2,-87.5,146.0,-6.0,0.0,-5.27,0.103,326.0,13.4,0.00132,72.4,0.0,6.25,72.4,0.0,0.0,-2.5,0.0332,325.0,2.76,0.0,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1250.0,53.4,40.5,1250.0,53.3,0.0,16.1,0.843,322.0,118.0,0.16,12.0,1.0,45.0,6.0,Layer 1 Down,1
146.0,-5.97,-31.3,146.0,-6.0,0.0,-6.03,0.105,326.0,13.9,0.00137,72.4,0.025,12.5,72.4,0.0,0.0,-2.7,0.0345,325.0,2.2,-9.24e-06,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1260.0,53.4,15.4,1260.0,53.3,0.0,20.1,0.741,323.0,118.0,0.141,12.0,1.0,45.0,6.0,Layer 1 Down,1
145.0,-5.93,-31.3,145.0,-6.0,0.0,-5.77,0.111,326.0,14.2,0.0014,72.4,0.0,-6.25,72.4,0.0,0.0,-1.26,0.0432,325.0,2.41,1.25e-05,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1260.0,53.3,17.7,1260.0,53.3,0.0,25.0,0.961,315.0,117.0,0.185,12.0,1.0,45.0,6.0,Layer 1 Down,1
144.0,-5.8,50.0,144.0,-6.0,0.0,-6.32,0.107,326.0,14.6,0.0014,72.4,0.0,0.0,72.4,0.0,0.0,-1.45,0.0375,324.0,1.88,5.55e-06,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1270.0,53.4,4.19,1270.0,53.3,0.0,18.5,0.8420000000000001,317.0,119.0,0.163,12.0,1.0,45.0,6.0,Layer 1 Down,1
144.0,-5.3,294.0,144.0,-5.99,0.787,-7.67,0.139,326.0,16.0,0.0016699999999999998,72.4,0.175,25.0,72.4,0.371,13.7,0.968,0.0247,325.0,2.82,8.11e-06,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1270.0,53.3,-12.2,1270.0,53.3,0.0,21.2,1.03,322.0,121.0,0.198,12.0,1.0,45.0,6.0,Layer 1 Down,1
143.0,-5.97,-56.3,143.0,-5.76,3.76,-3.19,0.0803,326.0,13.4,0.00101,72.5,1.58,6.25,72.5,1.67,13.2,4.7,0.0909,324.0,8.51,0.000335,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1280.0,53.3,-3.13,1280.0,53.3,-9.54e-07,25.8,1.03,316.0,116.0,0.198,12.0,1.0,47.0,6.0,Layer 1 Down,1
143.0,-5.32,12.5,143.0,-5.23,6.67,-4.98,0.0929,326.0,12.4,0.00102,72.7,2.92,25.0,72.7,2.93,12.0,7.73,0.155,324.0,11.6,0.00101,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1280.0,53.5,50.3,1280.0,53.3,0.0,12.7,0.8270000000000001,316.0,115.0,0.154,12.0,1.0,47.0,6.0,Layer 1 Down,1
142.0,-4.53,12.5,142.0,-4.39,9.31,-4.44,0.0772,326.0,10.5,0.000677,73.0,4.15,-31.3,73.1,4.09,10.1,1.97,0.0643,324.0,12.3,0.0005139999999999999,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1290.0,53.3,12.8,1290.0,53.3,0.0,18.6,0.992,322.0,119.0,0.192,12.0,1.0,47.0,6.0,Layer 1 Down,1
142.0,-3.55,-6.25,142.0,-3.4,11.3,-5.46,0.0956,326.0,9.55,0.000752,73.5,5.03,-37.5,73.5,4.95,7.83,2.38,0.0472,324.0,10.1,0.000435,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1290.0,53.3,8.87,1300.0,53.3,0.0,23.7,0.971,316.0,116.0,0.18600000000000005,12.0,1.0,2.0,6.0,Layer 1 Down,1
142.0,-2.28,12.5,142.0,-2.18,12.8,-5.5,0.105,326.0,9.41,0.000526,74.0,5.72,-25.0,74.0,5.59,5.06,5.86,0.0923,324.0,11.6,0.00108,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,53.4,36.1,1300.0,53.3,9.54e-07,17.8,0.809,316.0,118.0,0.155,12.0,1.0,47.0,6.0,Layer 1 Down,1
142.0,-1.0,-43.8,141.0,-0.804,13.6,-1.18,0.044000000000000004,326.0,7.66,7.97e-05,74.6,6.3,43.8,74.6,5.95,1.9,2.27,0.117,325.0,18.2,0.00153,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1310.0,53.4,48.2,1310.0,53.3,9.54e-07,22.6,0.919,323.0,118.0,0.177,12.0,1.0,47.0,6.0,Layer 1 Down,1
141.0,0.025,6.25,141.0,0.0,0.0,-4.23,0.0816,326.0,3.59,6.48e-05,75.1,5.32,-18.8,75.2,6.0,0.0,11.7,0.2,325.0,15.3,0.00248,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1310.0,53.4,65.4,1310.0,53.3,0.0,18.1,0.924,314.0,116.0,0.175,12.0,1.0,47.0,6.0,Layer 1 Down,1
141.0,0.05,18.8,141.0,0.0,0.0,-4.53,0.0729,326.0,2.78,3.44e-05,75.7,5.8,-18.8,75.8,6.0,0.0,4.76,0.0872,324.0,14.0,0.00104,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1320.0,53.4,29.4,1320.0,53.3,0.0,17.2,0.8059999999999999,317.0,119.0,0.154,12.0,1.0,47.0,6.0,Layer 1 Down,1
141.0,-0.075,-37.5,141.0,0.0,0.0,-3.73,0.0545,326.0,3.98,-1.56e-05,76.3,5.85,-12.5,76.4,6.0,0.0,4.44,0.0798,325.0,13.8,0.00091,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1320.0,53.3,-7.87,1320.0,53.3,0.0,23.8,0.946,323.0,122.0,0.182,12.0,1.0,47.0,6.0,Layer 1 Down,1
141.0,-0.025,-12.5,141.0,0.0,0.0,-3.04,0.0504,326.0,5.61,-2.33e-05,76.8,0.925,0.0,76.8,2.0,500.0,-1.84,0.0753,325.0,3.11,5.04e-05,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1330.0,53.3,-26.4,1330.0,53.3,0.0,24.5,0.947,322.0,118.0,0.183,12.0,1.0,47.0,6.0,Layer 1 Down,1
141.0,0.075,31.3,141.0,0.0,0.0,-3.34,0.07400000000000001,326.0,3.8,7e-05,77.4,6.18,56.3,77.4,6.0,0.0,7.25,0.124,324.0,13.7,0.0016600000000000002,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1330.0,53.3,-34.8,1330.0,53.3,-9.54e-07,20.4,0.974,317.0,117.0,0.188,12.0,1.0,48.0,6.0,Layer 1 Down,1
141.0,-0.05,-18.8,141.0,0.0,0.0,-2.84,0.0512,326.0,5.24,-2.29e-05,77.8,0.025,31.3,77.8,0.0,0.0,1.53,0.027999999999999997,325.0,0.293,1.27e-05,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1340.0,53.2,-16.3,1340.0,53.3,-9.54e-07,25.4,1.07,322.0,120.0,0.207,12.0,1.0,48.0,6.0,Layer 1 Down,1
141.0,0.025,12.5,141.0,0.0,0.0,-5.21,0.0696,325.0,2.49,6.330000000000001e-05,77.8,0.0,12.5,77.8,0.0,0.0,0.308,0.0205,324.0,0.929,-5.51e-06,32.2,49.9,-113.0,32.7,50.0,0.0,0.0,0.0,0.0,0.0,1340.0,53.3,24.0,1340.0,53.3,0.0,24.5,0.946,314.0,118.0,0.182,12.0,1.0,51.0,50.0,Repositioning,1
141.0,0.0,-6.25,141.0,0.0,0.0,-3.09,0.0717,325.0,3.81,7.829999999999999e-05,77.8,0.025,12.5,77.8,0.0,0.0,0.237,0.0279,323.0,1.72,2.71e-06,37.3,50.0,-50.0,37.7,50.0,0.0,0.0,0.0,0.0,0.0,1350.0,53.4,3.69,1350.0,53.3,0.0,19.3,0.8370000000000001,316.0,117.0,0.161,12.0,1.0,2.0,50.0,Repositioning,1
141.0,0.025,6.25,141.0,0.0,0.0,-2.79,0.0536,325.0,6.06,-3.3e-05,77.8,0.05,12.5,77.8,0.0,0.0,-0.465,0.0215,324.0,1.92,1.64e-06,42.4,49.9,-12.5,42.9,50.0,0.0,0.0,0.0,0.0,0.0,1350.0,53.3,-13.3,1350.0,53.3,0.0,21.7,1.03,321.0,119.0,0.198,12.0,1.0,52.0,50.0,Repositioning,1
141.0,0.0,0.0,141.0,0.0,0.0,-2.88,0.0715,325.0,3.88,3.41e-05,77.8,-0.025,-6.25,77.8,0.0,0.0,1.84,0.026000000000000002,323.0,0.247,1.27e-05,47.3,50.0,-25.0,47.7,50.0,0.0,0.0,0.0,0.0,0.0,1360.0,53.3,-6.06,1360.0,53.3,-9.54e-07,26.6,1.03,314.0,116.0,0.199,12.0,1.0,52.0,50.0,Repositioning,1
141.0,-0.025,-12.5,141.0,0.0,0.0,-3.09,0.0702,325.0,3.51,3.2299999999999986e-05,77.8,0.0,0.0,77.8,0.0,0.0,2.0,0.0263,323.0,1.17,-2.3e-06,52.2,50.0,-43.8,52.7,50.0,0.0,0.0,0.0,0.0,0.0,1360.0,53.5,54.4,1360.0,53.3,0.0,13.0,0.831,315.0,115.0,0.154,12.0,1.0,52.0,50.0,Repositioning,1
142.0,19.9,937.0,142.0,26.8,894.0,17.5,0.269,325.0,37.3,0.0118,77.6,-10.1,-487.0,77.5,-13.4,-447.0,-10.1,0.172,324.0,21.4,0.00387,54.5,-0.125,-6.25,54.5,0.0,0.0,0.0,0.0,0.0,0.0,1370.0,53.4,17.2,1370.0,53.3,0.0,19.2,0.981,322.0,117.0,0.189,12.0,1.0,52.0,50.0,Repositioning,1
146.0,44.6,-31.3,146.0,44.7,9.54e-05,10.5,0.187,324.0,64.8,0.0175,75.5,-22.2,0.0,75.4,-22.4,0.0,-8.35,0.177,323.0,35.2,0.008409999999999999,54.5,-0.025,-6.25,54.5,0.0,0.0,0.0,0.0,0.0,0.0,1380.0,53.3,-2.69,1380.0,53.3,0.0,23.5,0.871,322.0,119.0,0.16699999999999998,12.0,1.0,52.0,50.0,Repositioning,1
150.0,40.5,-762.0,150.0,33.1,-894.0,-8.17,0.108,324.0,36.7,-0.00481,73.4,-20.0,500.0,73.3,-16.5,447.0,-0.0482,0.0512,323.0,25.3,0.00157,54.5,0.0,0.0,54.5,0.0,0.0,0.0,0.0,0.0,0.0,1380.0,53.4,38.0,1380.0,53.3,9.54e-07,19.0,0.8,315.0,117.0,0.153,12.0,1.0,52.0,50.0,Repositioning,1
151.0,0.025,25.0,151.0,0.0,0.0,0.0391,0.0168,326.0,1.33,2.14e-06,73.0,0.025,12.5,73.0,0.0,0.0,1.18,0.0198,325.0,0.6729999999999999,-8.82e-07,53.5,-42.1,-1010.0,53.2,-49.5,-875.0,0.0,0.0,0.0,0.0,1390.0,53.4,46.1,1390.0,53.3,9.54e-07,22.0,0.915,322.0,118.0,0.17600000000000002,12.0,1.0,52.0,50.0,Repositioning,1
151.0,-0.025,-12.5,151.0,0.0,0.0,1.06,0.0215,326.0,0.7490000000000001,-1.81e-06,73.0,0.0,0.0,73.0,0.0,0.0,-0.0996,0.0226,325.0,1.23,1.41e-06,48.8,-50.0,12.5,48.4,-50.0,0.0,0.0,0.0,0.0,0.0,1390.0,53.4,57.8,1390.0,53.3,0.0,18.4,0.93,315.0,116.0,0.17600000000000002,12.0,1.0,54.0,50.0,Repositioning,1
151.0,-0.025,-12.5,151.0,0.0,0.0,0.748,0.0204,326.0,1.27,-1.7e-06,73.0,0.0,0.0,73.0,0.0,0.0,0.22,0.0173,325.0,0.8759999999999999,-5.55e-07,43.8,-50.1,-43.8,43.4,-50.0,0.0,0.0,0.0,0.0,0.0,1400.0,53.4,30.1,1400.0,53.3,0.0,19.0,0.809,316.0,118.0,0.155,12.0,1.0,54.0,50.0,Repositioning,1
151.0,0.025,12.5,151.0,0.0,0.0,0.238,0.0187,327.0,0.792,-2.25e-06,73.0,0.0,0.0,73.0,0.0,0.0,0.379,0.0155,325.0,0.8590000000000001,4.839999999999999e-07,39.5,-8.02,987.0,39.5,-0.5,875.0,0.0,0.0,0.0,0.0,1400.0,53.3,-12.3,1400.0,53.3,0.0,25.1,0.966,323.0,121.0,0.184,12.0,1.0,2.0,50.0,Repositioning,1
151.0,-0.025,-12.5,151.0,0.0,0.0,0.747,0.0227,326.0,0.58,-7.02e-06,73.0,0.0,0.0,73.0,0.0,0.0,0.0599,0.0164,325.0,0.758,0.0,39.0,-5.75,138.0,39.0,-6.0,0.0,0.0,0.0,0.0,0.0,1410.0,53.4,61.4,1410.0,53.3,9.54e-07,23.4,0.919,315.0,114.0,0.17600000000000002,12.0,1.0,54.0,6.0,Layer 2 Up,1
151.0,-0.025,-12.5,151.0,0.0,0.0,0.664,0.0207,326.0,1.4,6.06e-06,73.0,0.0,0.0,73.0,0.0,0.0,0.54,0.0161,325.0,0.41,1.45e-06,38.4,-6.15,18.8,38.4,-6.0,0.0,0.0,0.0,0.0,0.0,1410.0,53.3,-29.1,1410.0,53.3,-9.54e-07,21.7,0.979,317.0,115.0,0.189,12.0,1.0,54.0,6.0,Layer 2 Up,1
151.0,0.025,12.5,151.0,0.0,0.0,0.223,0.0176,327.0,1.97,1.02e-06,73.0,0.0,0.0,73.0,0.0,0.0,1.18,0.0193,325.0,0.401,0.0,37.8,-6.35,-18.8,37.8,-6.0,0.0,0.0,0.0,0.0,0.0,1420.0,53.2,-19.7,1420.0,53.3,-9.54e-07,25.6,1.09,322.0,119.0,0.21,12.0,1.0,54.0,6.0,Layer 2 Up,1
